Text#Image#Folio
urn:cts:greekLit:tlg5026.msA.hmt:22.100#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2093,0.6485,0.2084,0.05242#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msA.hmt:22.101#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2036,0.6971,0.2078,0.03997#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msA.hmt:22.102#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2207,0.7205,0.6899,0.05118#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msA.hmt:22.103#urn:cite2:hmt:vaimg.2017a:VA291RN_0461@0.6116,0.2772,0.1879,0.1285#urn:cite2:hmt:msA.2017a:291r
urn:cts:greekLit:tlg5026.msA.hmt:22.104#urn:cite2:hmt:vaimg.2017a:VA291RN_0461@0.6078,0.4019,0.1907,0.03721#urn:cite2:hmt:msA.2017a:291r
urn:cts:greekLit:tlg5026.msA.hmt:22.105#urn:cite2:hmt:vaimg.2017a:VA291RN_0461@0.6067,0.4239,0.1872,0.03748#urn:cite2:hmt:msA.2017a:291r
urn:cts:greekLit:tlg5026.msA.hmt:22.106#urn:cite2:hmt:vaimg.2017a:VA291RN_0461@0.5999,0.4580,0.1958,0.08354#urn:cite2:hmt:msA.2017a:291r
urn:cts:greekLit:tlg5026.msA.hmt:22.107#urn:cite2:hmt:vaimg.2017a:VA291RN_0461@0.6008,0.5383,0.1951,0.09862#urn:cite2:hmt:msA.2017a:291r
urn:cts:greekLit:tlg5026.msA.hmt:22.108#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2323,0.2812,0.1990,0.1145#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.109#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2402,0.3811,0.1887,0.03665#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.110#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2203,0.4137,0.2139,0.07303#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.111#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2220,0.4833,0.2207,0.05048#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.112#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2203,0.5296,0.2078,0.05297#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.113#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2262,0.5831,0.2224,0.1469#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.114#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2430,0.7201,0.6349,0.01840#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.115#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2461,0.7350,0.6052,0.01646#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.116#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2469,0.7484,0.3860,0.01383#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.117#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2437,0.7440,0.6516,0.02988#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.118#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2450,0.7528,0.6680,0.03306#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.119#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.2447,0.7672,0.6641,0.02877#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msA.hmt:22.120#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.1888,0.1068,0.6148,0.08658#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.121#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.1940,0.1849,0.6190,0.06252#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.122#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6069,0.2447,0.1990,0.06113#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.123#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6170,0.2999,0.1907,0.06667#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.124#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6151,0.3632,0.1957,0.04454#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.125#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6148,0.3941,0.2109,0.05947#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.126#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6129,0.4526,0.2001,0.04730#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msA.hmt:22.127#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6115,0.4941,0.2008,0.07566#urn:cite2:hmt:msA.2017a:292r
